exchange,band_usd,sent_btc,received_usdt,market_usdt,pct_below_market,checked_at_utc
ChangeHero,5000,0.0658,4966.89,5005.143129,0.7643,2026-09-15T15:18:35.450Z
ChangeNOW,200,0.00262,193.57666,200.0331355,3.2277,2026-09-15T16:17:07.071Z
SimpleSwap,200,0.00262,195.909404,200.0331355,2.0615,2026-09-15T16:17:18.800Z
ChangeHero,200,0.00262,198.231,200.09108989999996,0.9296,2026-09-15T16:17:28.410Z
ChangeNOW,1000,0.0131,983.378784,1000.4470655000001,1.7061,2026-09-15T16:17:41.834Z
SimpleSwap,1000,0.0131,983.489913,1000.4694665,1.6972,2026-09-15T16:17:43.502Z
ChangeHero,1000,0.0131,993.086,1000.8399345,0.7747,2026-09-15T16:17:54.317Z
ChangeNOW,5000,0.0655,4936.553966,5004.9286875,1.3661,2026-09-15T16:18:16.816Z
SimpleSwap,5000,0.0655,4928.031004,5004.9286875,1.5364,2026-09-15T16:18:20.343Z
ChangeHero,5000,0.0655,4967.11,5005.1821725,0.7607,2026-09-15T16:18:29.234Z
ChangeNOW,200,0.00262,193.458394,199.87237230000002,3.2090,2026-09-15T17:17:07.095Z
SimpleSwap,200,0.00262,195.690547,199.87237230000002,2.0922,2026-09-15T17:17:18.869Z
ChangeHero,200,0.00262,198.11,199.8909481,0.8910,2026-09-15T17:17:28.561Z
ChangeNOW,1000,0.0131,982.831848,999.5300655000001,1.6706,2026-09-15T17:17:41.319Z
SimpleSwap,1000,0.0131,982.604364,999.4514655000002,1.6856,2026-09-15T17:17:43.450Z
ChangeHero,1000,0.0131,991.439,999.3281945000001,0.7894,2026-09-15T17:17:54.617Z
ChangeNOW,5000,0.0655,4934.375472,4996.6409725,1.2461,2026-09-15T17:18:16.105Z
SimpleSwap,5000,0.0655,4919.6189,4996.6409725,1.5415,2026-09-15T17:18:19.007Z
ChangeHero,5000,0.0655,4957.23,4995.5870775,0.7678,2026-09-15T17:18:29.344Z
ChangeNOW,200,0.00261,194.216532,200.16151335,2.9701,2026-09-15T18:17:05.569Z
SimpleSwap,200,0.00261,195.916108,200.17017854999997,2.1252,2026-09-15T18:17:17.274Z
ChangeHero,200,0.00261,198.247,200.10195315,0.9270,2026-09-15T18:17:26.957Z
ChangeNOW,1000,0.013,980.63378,996.0488849999998,1.5476,2026-09-15T18:17:40.782Z
SimpleSwap,1000,0.013,980.134944,995.836595,1.5767,2026-09-15T18:17:41.984Z
ChangeHero,1000,0.013,987.563,995.4439949999999,0.7917,2026-09-15T18:17:52.789Z
ChangeNOW,5000,0.0652,4937.529322,4988.197394,1.0158,2026-09-15T18:18:15.885Z
SimpleSwap,5000,0.0652,4913.61048,4989.234726,1.5157,2026-09-15T18:18:18.631Z
ChangeHero,5000,0.0652,4957.66,4996.276326,0.7729,2026-09-15T18:18:27.748Z
